Area;BHK;Bathroom;Furnishing;Locality;Parking;Price;Status;Transaction;Type;Per_Sqft;city
3100;5;5;Semi-Furnished;Common Wealth Games Village, Commonwealth Games Village 2010;3;65000000;Ready_to_move;Resale;Apartment;20967;Shoreline
1400;2;3;Unfurnished;Common Wealth Games Village, Commonwealth Games Village 2010;3;28600000;Ready_to_move;Resale;Apartment;20967;Auburn
2126;3;3;Semi-Furnished;Common Wealth Games Village, Commonwealth Games Village 2010;2;39000000;Ready_to_move;Resale;Apartment;18344;Kirkland
1815;3;3;Semi-Furnished;Commonwealth Games Village 2010;2;32500000;Ready_to_move;Resale;Apartment;17906;Seattle
1700;3;3;Unfurnished;Project Commonwealth Games Village 2010, Commonwealth Games Village 2010;2;34000000;Ready_to_move;Resale;Apartment;17906;Auburn
1600;3;3;Semi-Furnished;Narmada Apartment, Alaknanda;2;20000000;Ready_to_move;Resale;Apartment;12500;Mercer Island
1400;3;3;Furnished;Narmada Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park, Main Road society Narmada Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Near Alaknanda Main Market & Greater Kailash Metro Station. A very good 3 bhk flat for sale in rwa Narmada Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate;1;18000000;Ready_to_move;Resale;Apartment;12500;Tukwila
1400;3;2;Unfurnished;Alaknanda;1;19000000;Ready_to_move;Resale;Apartment;12500;Renton
2700;4;4;Unfurnished;Greater Kailash 4 Nri Colony;2;36500000;Ready_to_move;Resale;Builder_Floor;12500;Issaquah
1100;2;2;Unfurnished;Alaknanda;2;15000000;Ready_to_move;Resale;Apartment;12500;Sammamish
1200;2;2;Semi-Furnished;Alaknanda;2;17500000;Ready_to_move;Resale;Apartment;12500;Federal Way
1400;2;2;Semi-Furnished;Alaknanda;2;14000000;Ready_to_move;Resale;Apartment;12500;Sammamish
1500;3;3;Semi-Furnished;Project Gangotri Enclave, Alaknanda;2;21000000;Ready_to_move;Resale;Apartment;12500;Renton
1320;3;2;Unfurnished;Alaknanda;2;15600000;Ready_to_move;Resale;Apartment;12500;Auburn
1300;3;3;Unfurnished;Project Gangotri Enclave, Gangotri Enclave, Alaknanda;2;19000000;Ready_to_move;Resale;Apartment;12500;Bellevue
1150;2;2;Unfurnished;Narmada Apartment, Alaknanda;1;16500000;Ready_to_move;Resale;Apartment;12500;Seattle
1440;3;3;Unfurnished;Alaknanda;1;19000000;Ready_to_move;Resale;Apartment;12500;Sammamish
1400;2;2;Unfurnished;Nilgiri Apartment, Alaknanda;1;16500000;Ready_to_move;Resale;Apartment;12500;Kent
450;1;1;Semi-Furnished;Alaknanda;1;3000000;Ready_to_move;Resale;Builder_Floor;12500;Renton
1300;2;2;Semi-Furnished;Yamuna Apartment, Alaknanda;1;15000000;Ready_to_move;Resale;Apartment;11538;Seattle
1200;2;2;Unfurnished;Nilgiri Apartment, Alaknanda;1;14300000;Ready_to_move;Resale;Apartment;11538;Renton
1300;3;2;Unfurnished;Nilgiri Apartment, Alaknanda;1;18500000;Ready_to_move;Resale;Apartment;11538;Federal Way
1400;3;3;Furnished;Tara Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park society Tara Apartment car parking 1 Covered, 1 Open bathroom 3 balcony 4 ownership Freehold Near Alaknanda Main Market, Jamia Humderd University & Batra hospital. A very good 3 bhk flat for sale in rwa Tara Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. Other f read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate;1;19000000;Ready_to_move;Resale;Apartment;11538;Seattle
1400;3;3;Semi-Furnished;Alaknanda;1;19000000;Ready_to_move;Resale;Apartment;11538;Federal Way
1800;4;4;Furnished;Sidharth Enclave, Kilokri, Ring Road;2;12000000;Ready_to_move;New_Property;Apartment;6667;Maple Valley
1300;3;3;Furnished;Sidharth Enclave, Kilokri, Ring Road;1;20000000;Ready_to_move;New_Property;Apartment;15384;Medina
1150;2;2;Unfurnished;Sarita Vihar Pocket B;1;13500000;Ready_to_move;Resale;Apartment;15384;Seattle
1500;3;2;Unfurnished;Sarita Vihar Pocket F;1;14000000;Ready_to_move;Resale;Apartment;15384;Duvall
1150;2;2;Semi-Furnished;DDA Flats, Sarita Vihar, Mathura Road carpet area 1150 sqft status Ready to Move floor 3 out of 3 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 3 ownership Freehold 2 BHK flat available for sale in sarita vihar excellent interiors flooring in all bedrooms complete wood work modular kitchen beautiful bathrooms extremely well maintained ample parking space read more Contact Agent View Phone No. Share Feedback Lavish Associates Certified Agent Trusted by Users Genuine Listings Market Knowledge;2;10800000;Ready_to_move;Resale;Apartment;15384;Sammamish
450;1;1;Semi-Furnished;New Manglapuri, Sultanpur;1;2350000;Ready_to_move;Resale;Apartment;5222;Renton
1350;3;3;Semi-Furnished;Sultanpur;1;8500000;Ready_to_move;Resale;Apartment;5222;Woodinville
445;1;2;Semi-Furnished;Sultanpur Extension;1;1650000;Ready_to_move;Resale;Apartment;5222;Seattle
1200;2;2;Semi-Furnished;Manglapuri, Sultanpur;1;10000000;Ready_to_move;Resale;Apartment;8333;Seattle
50;1;1;Unfurnished;Indra Park Palam, Manglapuri;1;1500000;Ready_to_move;Resale;Builder_Floor;8333;Shoreline
1100;2;2;Semi-Furnished;Sultanpur carpet area 1100 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished overlooking Main Road car parking 1 Covered bathroom 2 balcony 2 ownership Freehold 2 bhk flat available in sultanpur, near metro station, loan facility available, with registry, all the modern facilities are variable, with car parking, near market, fully ventilated. read more Contact Agent View Phone No. Share Feedback Agent Delhi Dream 3500+ Buyers Served;1;2800000;Ready_to_move;Resale;Builder_Floor;8333;Seattle
700;2;2;Semi-Furnished;Sultanpur Extension;1;2600000;Ready_to_move;Resale;Builder_Floor;3714;Seattle
500;1;1;Furnished;New Manglapuri, Sultanpur;1;2350000;Ready_to_move;Resale;Builder_Floor;3714;Seattle
540;1;1;Unfurnished;Sultanpur Extension;1;2350000;Ready_to_move;Resale;Apartment;3714;Bellevue
450;1;1;Unfurnished;Sultanpur;1;2000000;Ready_to_move;New_Property;Builder_Floor;3714;Covington
800;2;2;Semi-Furnished;Sultanpur;1;5000000;Almost_ready;Resale;Builder_Floor;3714;Seattle
700;2;2;Semi-Furnished;New Manglapuri, Sultanpur;1;3500000;Ready_to_move;Resale;Builder_Floor;3714;Kirkland
750;2;2;Semi-Furnished;Sultanpur;1;4500000;Almost_ready;Resale;Builder_Floor;3714;Bellevue
750;2;2;Unfurnished;Sultanpur;1;4000000;Ready_to_move;Resale;Builder_Floor;3714;Seattle
1600;3;3;Unfurnished;New Manglapuri, Sultanpur;1;10800000;Ready_to_move;Resale;Builder_Floor;3714;Seattle
1000;3;2;Unfurnished;New Manglapuri, Sultanpur;1;10000000;Ready_to_move;New_Property;Builder_Floor;3714;Seattle
1600;3;3;Unfurnished;New Manglapuri, Sultanpur;1;10800000;Ready_to_move;Resale;Builder_Floor;3714;Lake Forest Park
900;3;2;Semi-Furnished;Manglapuri, Sultanpur;1;9000000;Ready_to_move;Resale;Builder_Floor;3714;Seattle
1700;3;3;Semi-Furnished;New Manglapuri, Sultanpur;1;8500000;Ready_to_move;New_Property;Apartment;3714;Renton
1100;3;2;Semi-Furnished;New Manglapuri, Sultanpur;1;6000000;Ready_to_move;Resale;Builder_Floor;3714;Seattle
1000;3;3;Semi-Furnished;New Manglapuri, Sultanpur;1;5500000;Ready_to_move;New_Property;Apartment;3714;Issaquah
1000;3;2;Semi-Furnished;Manglapuri, Sultanpur;1;7000000;Ready_to_move;New_Property;Builder_Floor;7000;Seattle
1100;3;2;Furnished;Sultanpur;1;6000000;Ready_to_move;Resale;Apartment;5455;Redmond
765;3;2;Unfurnished;Manglapuri, Sultanpur;1;3700000;Ready_to_move;Resale;Builder_Floor;4837;Seattle
900;2;2;Semi-Furnished;Indra Park Palam, Manglapuri;1;3100000;Ready_to_move;Resale;Builder_Floor;3444;Issaquah
600;2;2;Unfurnished;Sultanpur;1;4500000;Ready_to_move;Resale;Apartment;3444;Redmond
360;1;1;Semi-Furnished;Indra Park Palam, Manglapuri;1;1500000;Ready_to_move;Resale;Builder_Floor;4167;Seattle
725;2;2;Furnished;Chhattarpur;1;3000000;Ready_to_move;Resale;Apartment;4138;North Bend
900;3;2;Semi-Furnished;Chhattarpur;1;4900000;Ready_to_move;New_Property;Builder_Floor;4138;Tukwila
750;2;2;Unfurnished;Chhattarpur;1;3500000;Ready_to_move;New_Property;Builder_Floor;4138;Federal Way
700;2;2;Semi-Furnished;Chhattarpur Enclave Phase2;1;3000000;Ready_to_move;New_Property;Builder_Floor;4138;Issaquah
950;3;2;Semi-Furnished;Chhattarpur;1;7020000;Almost_ready;New_Property;Builder_Floor;4138;Vashon
1600;3;4;Unfurnished;DLF Chattarpur Farms, Chhattarpur;1;60000000;Almost_ready;New_Property;Apartment;4138;Sammamish
900;2;2;Semi-Furnished;Chhattarpur;1;3500000;Ready_to_move;New_Property;Builder_Floor;4138;Kirkland
1500;3;3;Semi-Furnished;Chhattarpur;1;7000000;Ready_to_move;New_Property;Builder_Floor;4138;Kent
500;2;1;Semi-Furnished;Chhattarpur Enclave Phase2;2;7000000;Ready_to_move;Resale;Apartment;4138;Seattle
1035;3;3;Semi-Furnished;Chhattarpur Enclave Phase2;1;4500000;Ready_to_move;New_Property;Builder_Floor;4138;Renton
825;3;2;Semi-Furnished;Aravali Tower, Chhattarpur;1;5990000;Ready_to_move;New_Property;Builder_Floor;4138;Seattle
1300;3;3;Semi-Furnished;Chhattarpur;1;4400000;Ready_to_move;New_Property;Builder_Floor;4138;Redmond
765;2;2;Unfurnished;Chhattarpur;4;2500000;Ready_to_move;New_Property;Builder_Floor;4138;Seattle
580;1;1;Semi-Furnished;Chhattarpur Enclave Phase2;1;1600000;Ready_to_move;New_Property;Builder_Floor;4138;Maple Valley
1750;3;3;Semi-Furnished;Chhattarpur Enclave Phase2;1;6500000;Ready_to_move;New_Property;Builder_Floor;4138;Seattle
850;2;2;Semi-Furnished;Mehrauli;1;2800000;Ready_to_move;Resale;Apartment;3294;Woodinville
800;3;3;Semi-Furnished;Mehrauli;1;4500000;Ready_to_move;Resale;Apartment;3294;Kent
405;1;1;Furnished;Mehrauli;1;1800000;Ready_to_move;Resale;Apartment;3294;Shoreline
1350;3;3;Unfurnished;Mehrauli;1;8500000;Ready_to_move;New_Property;Builder_Floor;3294;Des Moines
1350;3;3;Unfurnished;Mehrauli;1;8500000;Ready_to_move;New_Property;Apartment;3294;Federal Way
450;1;1;Unfurnished;Mehrauli;1;1700000;Ready_to_move;New_Property;Builder_Floor;3294;Woodinville
1300;3;3;Semi-Furnished;Mehrauli carpet area 1300 sqft status Ready to Move floor 2 out of 4 floors transaction New Property furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road car parking 2 Covered bathroom 3 balcony 2 ownership Freehold 3 bhk flat with attached washroom, modular kitchen, IInd floor, one car and one bike parking, lift, gated society, security, cctv camera, water backup. read more Contact Agent View Phone No. Share Feedback Agent India Bhoomi;2;7000000;Ready_to_move;New_Property;Builder_Floor;3294;Renton
1050;3;2;Unfurnished;Mehrauli;2;5600000;Ready_to_move;New_Property;Builder_Floor;3294;Kent
1675;4;3;Furnished;Mehrauli;2;13500000;Ready_to_move;Resale;Builder_Floor;8060;Seattle
1250;3;3;Unfurnished;Mehrauli;2;8500000;Almost_ready;New_Property;Builder_Floor;8060;Seattle
1080;3;3;Unfurnished;Mehrauli;5;6000000;Ready_to_move;New_Property;Apartment;8060;Seattle
1170;3;3;Unfurnished;Andheria Mor, Mehrauli;5;7200000;Almost_ready;New_Property;Builder_Floor;8060;Seattle
1250;3;2;Semi-Furnished;Mehrauli carpet area 1250 sqft status Ready to Move floor Ground out of 8 floors transaction Resale furnishing Semi-Furnished facing East overlooking Main Road car parking 1 Covered bathroom 2 balcony 3 ownership Freehold The flat located are very good condition and well developed area. The flat area are very spaciable. This flat balcony view is very best society very neat and clean. read more Contact Agent View Phone No. Share Feedback Agent Bharti Real Estate 100+ Buyers Served;1;6500000;Ready_to_move;Resale;Apartment;8060;Snoqualmie
1500;3;3;Semi-Furnished;Andheria Mor, Mehrauli;1;8400000;Ready_to_move;New_Property;Apartment;8060;Seattle
1350;3;3;Unfurnished;Mehrauli;1;8500000;Ready_to_move;New_Property;Apartment;8060;Seattle
855;2;2;Semi-Furnished;Mehrauli;1;4000000;Ready_to_move;Resale;Builder_Floor;4678;Kent
540;1;1;Unfurnished;Mehrauli;1;1700000;Ready_to_move;Resale;Builder_Floor;3148;Issaquah
1044.0983;3;2;Unfurnished;Mehrauli;1;6000000;Ready_to_move;Resale;Builder_Floor;3148;Bothell
405;1;1;Semi-Furnished;Mehrauli;1;1600000;Ready_to_move;Resale;Apartment;3148;Des Moines
500;1;2;Semi-Furnished;Mehrauli;1;2100000;Ready_to_move;Resale;Apartment;4200;Seattle
450;1;1;Furnished;Mehrauli;1;1700000;Ready_to_move;Resale;Apartment;3778;Seattle
405;1;1;Unfurnished;Andheria Mor, Mehrauli;1;1500000;Ready_to_move;Resale;Apartment;3778;Covington
405;1;1;Unfurnished;Mehrauli;1;1200000;Ready_to_move;Resale;Builder_Floor;2963;Sammamish
450;1;1;Unfurnished;Brijwasi Colony, Mehrauli;1;1650000;Ready_to_move;Resale;Apartment;3667;Maple Valley
173;2;2;Unfurnished;Mehrauli;1;3500000;Ready_to_move;Resale;Builder_Floor;3667;Bellevue
1100;3;2;Unfurnished;Mehrauli;1;8500000;Ready_to_move;Resale;Builder_Floor;7727;Seattle
600;2;2;Unfurnished;Mehrauli;1;3200000;Ready_to_move;Resale;Builder_Floor;5333;Kenmore
770;2;2;Semi-Furnished;Mahavir Enclave;1;3790000;Ready_to_move;New_Property;Builder_Floor;4922;Renton
810;3;2;Semi-Furnished;Mahavir Enclave;1;4200000;Ready_to_move;New_Property;Apartment;4922;Enumclaw
710;2;2;Unfurnished;Mahavir Enclave;1;2900000;Ready_to_move;Resale;Apartment;4922;Redmond
950;3;2;Unfurnished;Mahavir Enclave Part 1;1;5000000;Ready_to_move;Resale;Builder_Floor;4922;Woodinville
450;1;1;Semi-Furnished;Mahavir Enclave Part 1;1;2100000;Ready_to_move;New_Property;Builder_Floor;4922;Snoqualmie
500;2;2;Semi-Furnished;Mahavir Enclave Part 1;1;3200000;Ready_to_move;Resale;Apartment;4922;Seattle
600;2;1;Semi-Furnished;Mahavir Enclave Part 1;1;3000000;Ready_to_move;Resale;Apartment;4922;Bellevue
420;1;1;Unfurnished;Mahavir Enclave Part 1;1;2300000;Ready_to_move;Resale;Builder_Floor;4922;Renton
900;3;2;Semi-Furnished;Mahavir Enclave Part 1;1;5900000;Almost_ready;New_Property;Builder_Floor;6556;Seattle
945;3;2;Semi-Furnished;Mahavir Enclave Part 1;1;5500000;Ready_to_move;Resale;Apartment;5820;Kent
565;2;2;Unfurnished;Mahavir Enclave carpet area 565 sqft status Ready to Move floor Ground out of 1 floor transaction Resale furnishing Unfurnished facing East car parking 1 Covered bathroom 2 balcony 1 ownership Freehold East Facing Property This Freehold Builder Floor Apartment is located at Ground floor in a building of total 1 floors. The age of construction for this apartment Builder Floor Apartment is Less than 5 years. High quality flooring of types Granite are available in different rooms. read more Contact Owner View Phone No. Share Feedback Owner Adesh Sah;1;3500000;Ready_to_move;Resale;Builder_Floor;5820;Seattle
450;2;1;Semi-Furnished;Mahavir Enclave Part 3;1;1700000;Ready_to_move;Resale;Apartment;3778;Federal Way
430;1;1;Unfurnished;Mahavir Enclave;1;1850000;Ready_to_move;New_Property;Builder_Floor;3778;Bellevue
550;2;2;Unfurnished;Mahavir Enclave;1;2300000;Ready_to_move;Resale;Builder_Floor;3778;Renton
810;3;2;Furnished;Mahavir Enclave;1;3800000;Ready_to_move;Resale;Builder_Floor;42222;Seattle
720;3;2;Semi-Furnished;Mahavir Enclave Part 1;1;4500000;Ready_to_move;Resale;Builder_Floor;42222;Maple Valley
360;2;1;Semi-Furnished;Vijay Enclave, Mahavir Enclave;1;2200000;Ready_to_move;New_Property;Apartment;42222;Seattle
820;3;2;Semi-Furnished;Mahavir Enclave;1;5200000;Ready_to_move;Resale;Builder_Floor;42222;Shoreline
459;2;2;Semi-Furnished;Mahavir Enclave Part 3;1;2200000;Ready_to_move;Resale;Builder_Floor;43137;Seattle
450;1;1;Furnished;DDA Flats Pocket 6 Sector A10, Narela;2;2200000;Ready_to_move;Resale;Apartment;4889;Seattle
900;2;2;Semi-Furnished;DDA Flats Pocket 1 Sector A9, Narela;2;3800000;Ready_to_move;Resale;Apartment;4222;North Bend
360;1;1;Unfurnished;DDA Janta Flats, Tikri Khurd Sector B2, Narela;1;1800000;Ready_to_move;Resale;Apartment;5000;Seattle
559.7228;2;2;Furnished;Narela;3;2850000;Ready_to_move;Resale;Apartment;5092;Seattle
350;1;1;Unfurnished;Narela;3;2500000;Ready_to_move;Resale;Apartment;7143;Vashon
365;1;1;Unfurnished;Narela;39;3500000;Ready_to_move;Resale;Apartment;7143;Seattle
390;1;1;Unfurnished;DDA Lig Flats, Narela;39;2000000;Ready_to_move;Resale;Apartment;5128;Kent
350;1;1;Unfurnished;DDA Flats Pocket 3, Narela;39;3000000;Ready_to_move;Resale;Apartment;5128;Seattle
210;1;1;Semi-Furnished;DDA Lig Flats, Narela;39;2000000;Ready_to_move;New_Property;Apartment;5128;Auburn
50;1;1;Unfurnished;DDA Lig Flats, Narela;39;3500000;Ready_to_move;New_Property;Apartment;5128;North Bend
500;1;1;Unfurnished;DDA Pocket H, Narela;39;1800000;Ready_to_move;Resale;Apartment;3600;Bellevue
350;1;1;Unfurnished;DDA Lig Flats, Narela;39;1600000;Ready_to_move;Resale;Apartment;4571;Auburn
379;1;1;Unfurnished;DDA Lig Flats, Narela;1;1600000;Ready_to_move;Resale;Builder_Floor;4221;Seattle
236.8058;1;1;Unfurnished;Narela;1;2000000;Ready_to_move;Resale;Apartment;4221;Kirkland
445;1;1;Unfurnished;Narela Mandi;1;1500000;Ready_to_move;Resale;Apartment;4221;Shoreline
452.0838;2;1;Furnished;DDA Flats Pocket 6 Sector A10, Narela;1;3000000;Ready_to_move;Resale;Apartment;6636;Issaquah
350;1;1;Unfurnished;Narela;1;1490000;Ready_to_move;New_Property;Apartment;4270;Seattle
437;1;1;Furnished;DDA Lig Flats, Narela;1;3500000;Ready_to_move;New_Property;Apartment;4270;Maple Valley
61;3;3;Unfurnished;Bhorgarh, Narela;1;4000000;Ready_to_move;Resale;Apartment;4270;Seattle
495;2;2;Unfurnished;Narela;1;1750000;Ready_to_move;Resale;Builder_Floor;4270;Woodinville
900;2;2;Unfurnished;Narela Sector A9;1;4600000;Ready_to_move;Resale;Apartment;4270;Seattle
350;1;1;Semi-Furnished;DDA Lig Flats, Narela;1;1800000;Ready_to_move;Resale;Builder_Floor;5143;Federal Way
585;2;2;Unfurnished;Narela;1;1900000;Ready_to_move;Resale;Builder_Floor;3248;Kent
198;1;1;Furnished;Narela Sector A5;1;1000000;Ready_to_move;Resale;Apartment;5051;Renton
4900;1;1;Unfurnished;DDA Lig Flats, Narela;1;1000000;Ready_to_move;New_Property;Apartment;5051;Seattle
2077.4327;1;1;Unfurnished;DDA Flats Pocket 3, Narela;1;1000000;Ready_to_move;Resale;Builder_Floor;5051;Redmond
50;1;1;Semi-Furnished;DDA Lig Flats, Narela;1;3500000;Ready_to_move;New_Property;Apartment;5051;Issaquah
990;3;2;Furnished;Narela;1;5000000;Ready_to_move;Resale;Builder_Floor;5051;Woodinville
425;1;1;Unfurnished;Narela;1;2200000;Ready_to_move;Resale;Apartment;5176;Redmond
3000;4;4;Unfurnished;Geetanjali Enclave Project, Geetanjali Enclave, Malviya Nagar;2;67000000;Ready_to_move;New_Property;Builder_Floor;14888;Renton
850;2;2;Unfurnished;Malviya Nagar;2;8500000;Ready_to_move;Resale;Builder_Floor;14888;Seattle
750;2;2;Unfurnished;Malviya Nagar;2;11500000;Almost_ready;New_Property;Builder_Floor;14888;Renton
2600;4;5;Semi-Furnished;Geetanjali Enclave Project, Geetanjali Enclave, Malviya Nagar;3;52500000;Ready_to_move;New_Property;Builder_Floor;14888;SeaTac
800;2;2;Semi-Furnished;Malviya Nagar;1;12000000;Ready_to_move;New_Property;Builder_Floor;14888;Seattle
550;2;2;Semi-Furnished;Malviya Nagar;2;10700000;Ready_to_move;Resale;Builder_Floor;14888;Bellevue
700;2;2;Semi-Furnished;Malviya Nagar;1;9000000;Ready_to_move;Resale;Apartment;14888;Renton
2316;3;4;Furnished;Geetanjali Enclave, Malviya Nagar;1;100000000;Ready_to_move;Resale;Builder_Floor;14888;Seattle
900;3;2;Semi-Furnished;Khirki extension, Malviya Nagar;1;6200000;Ready_to_move;Resale;Apartment;14888;Seattle
100;3;2;Semi-Furnished;Malviya Nagar;1;17000000;Ready_to_move;Resale;Builder_Floor;14888;Seattle
900;2;3;Semi-Furnished;Malviya Nagar carpet area 100 sqyrd status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing North overlooking Garden/Park, Main Road car parking 2 Open bathroom 3 balcony 2 ownership Freehold It's a Corner three story building, located in South Delhi. Amenities like Market, Schools, Hospitals, Parks, Gyms, Study Centers, Temple are all around. Very Close to Malviya Nagar Metro and Haus Khas Metro Station. Centerlize place to live. Whether you go to Gurgaon or Noida Or to other parts of the city, commuting from here is very easy. read more Contact Owner View Phone No. Share Feedback Owner Rohit;2;12500000;Ready_to_move;Resale;Builder_Floor;14888;Redmond
1500;2;2;Semi-Furnished;Malviya Nagar;3;13000000;Ready_to_move;New_Property;Builder_Floor;14888;Shoreline
650;3;2;Unfurnished;Khirki extension, Malviya Nagar;3;4200000;Ready_to_move;Resale;Builder_Floor;14888;Carnation
2000;4;4;Semi-Furnished;Malviya Nagar;2;36000000;Ready_to_move;New_Property;Builder_Floor;14888;Renton
500;1;1;Unfurnished;Malviya Nagar;2;2300000;Ready_to_move;Resale;Apartment;14888;Des Moines
1125;2;2;Unfurnished;Malviya Nagar;2;8100000;Ready_to_move;Resale;Builder_Floor;7200;Seattle
1300;3;3;Semi-Furnished;Malviya Nagar;1;10000000;Ready_to_move;Resale;Builder_Floor;7200;North Bend
2500;4;5;Unfurnished;Geetanjali Enclave, Malviya Nagar;1;62500000;Ready_to_move;New_Property;Builder_Floor;7200;Kenmore
2200;4;5;Semi-Furnished;Geetanjali Enclave, Malviya Nagar;2;65000000;Ready_to_move;New_Property;Builder_Floor;7200;Newcastle
1290;3;2;Semi-Furnished;Malviya Nagar;2;20000000;Ready_to_move;Resale;Builder_Floor;7200;Seattle
2250;4;4;Semi-Furnished;Geetanjali Enclave, Malviya Nagar;2;57500000;Ready_to_move;New_Property;Builder_Floor;7200;Seattle
1350;3;3;Semi-Furnished;Shivalik, Malviya Nagar;2;30000000;Ready_to_move;New_Property;Builder_Floor;7200;Bellevue
1400;3;3;Semi-Furnished;Shivalik, Malviya Nagar;1;30000000;Ready_to_move;New_Property;Builder_Floor;21429;Seattle
1700;3;3;Unfurnished;Shivalik, Malviya Nagar;2;30000000;Ready_to_move;New_Property;Builder_Floor;21429;Seattle
900;2;2;Furnished;Dilshad Colony, Dilshad Garden;2;6900000;Ready_to_move;Resale;Builder_Floor;7666;Sammamish
400;1;1;Unfurnished;Dilshad Colony, Dilshad Garden;1;3600000;Ready_to_move;Resale;Builder_Floor;7666;Kenmore
900;3;2;Semi-Furnished;Dilshad Colony, Dilshad Garden;2;13500000;Ready_to_move;Resale;Apartment;7666;Seattle
1000;3;2;Furnished;DDA Flats Block A, Dilshad Garden;1;9200000;Ready_to_move;Resale;Apartment;9200;Normandy Park
405;1;1;Unfurnished;Dilshad Colony, Dilshad Garden;1;2500000;Ready_to_move;Resale;Apartment;9200;Seattle
1700;3;2;Furnished;DDA Flats Block A, Dilshad Garden;1;17000000;Ready_to_move;Resale;Apartment;9200;Seattle
800;3;2;Semi-Furnished;Dilshad Garden;1;9030000;Ready_to_move;Resale;Apartment;9200;Seattle
1076.39;3;2;Unfurnished;Dilshad Colony, Dilshad Garden;10;9300000;Ready_to_move;Resale;Builder_Floor;8640;Seattle
750;2;1;Semi-Furnished;DDA Pocket JK, Dilshad Garden;2;6500000;Ready_to_move;New_Property;Apartment;8640;Renton
460;2;1;Unfurnished;Dilshad Colony, Dilshad Garden;2;3300000;Ready_to_move;Resale;Builder_Floor;8640;Seattle
370;1;1;Unfurnished;Dilshad Colony, Dilshad Garden;2;2400000;Ready_to_move;Resale;Builder_Floor;6486;Seattle
1800;3;3;Semi-Furnished;Dilshad Colony, Dilshad Garden;1;15000000;Ready_to_move;New_Property;Builder_Floor;8333;Kent
1080;3;1;Unfurnished;Dilshad Garden;1;7000000;Ready_to_move;New_Property;Apartment;8333;Seattle
350;1;1;Unfurnished;DDA Pocket E, Dilshad Garden;1;4200000;Ready_to_move;Resale;Apartment;12000;Seattle
500;2;1;Furnished;Dilshad Garden;1;5800000;Ready_to_move;Resale;Apartment;12000;Redmond
900;3;2;Semi-Furnished;Dilshad Colony, Dilshad Garden;1;4800000;Ready_to_move;Resale;Apartment;12000;Seattle
800;2;2;Semi-Furnished;Dilshad Colony, Dilshad Garden;1;7500000;Ready_to_move;Resale;Apartment;9375;Redmond
350;1;1;Unfurnished;DDA Flats Pocket O, Dilshad Garden;1;3000000;Ready_to_move;Resale;Apartment;9375;Renton
430.556;1;1;Unfurnished;Dilshad Garden;1;4300000;Ready_to_move;Resale;Apartment;9375;Bellevue
500;1;1;Semi-Furnished;Dilshad Colony, Dilshad Garden;1;2600000;Ready_to_move;Resale;Builder_Floor;5200;Seattle
1450;2;2;Unfurnished;Dilshad Garden;1;7000000;Ready_to_move;Resale;Apartment;5200;Seattle
800;2;2;Unfurnished;Dilshad Colony, Dilshad Garden;1;6000000;Ready_to_move;Resale;Builder_Floor;7500;Seattle
1000;2;2;Semi-Furnished;Dilshad Colony, Dilshad Garden;1;6700000;Ready_to_move;Resale;Apartment;6700;Seattle
1000;3;3;Furnished;DDA Pocket I, Dilshad Garden;1;9500000;Ready_to_move;Resale;Apartment;9500;Bellevue
1600;3;2;Semi-Furnished;DDA Flats Block A, Dilshad Garden;1;17000000;Ready_to_move;Resale;Apartment;10625;Seattle
1450;3;2;Furnished;Satyam Apartment, Vasundhara Enclave;1;14000000;Ready_to_move;Resale;Apartment;9655;Maple Valley
1450;3;3;Semi-Furnished;Abhimanyu Apartments, Vasundhara Enclave;1;11600000;Ready_to_move;Resale;Apartment;9655;Seattle
1150;3;3;Semi-Furnished;Vasundhara Enclave;1;12000000;Ready_to_move;Resale;Apartment;9655;Auburn
780;2;2;Semi-Furnished;Vasundhara Enclave;1;7500000;Ready_to_move;Resale;Apartment;9655;Seattle
1300;3;2;Semi-Furnished;Anekant Apartment, Vasundhara Enclave;2;9800000;Ready_to_move;Resale;Apartment;9655;Renton
